Name,NORAD ID,Int'l Code,Launch date,"Period
[minutes]",Longitude,Action,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include
AMC-9 (GE-12),27820,2003-024A,"June 6, 2003",1454.1,67.7° E,TRACK IT,67.7,AMC-9 (GE-12),SES,67.7° E,0.795473,-0.187261,TRUE
INSAT 1D,20643,1990-051A,"June 12, 1990",1436,68.2° E,TRACK IT,68.2,INSAT 1D,India,68.2° E,0.800731,-0.185108,TRUE
INTELSAT 36,41747,2016-053A,"August 24, 2016",1436.1,68.5° E,TRACK IT,68.5,INTELSAT 36,Intelsat,68.5° E,0.803857,-0.183810,TRUE
INTELSAT 20,38740,2012-043A,"August 2, 2012",1436.1,68.5° E,TRACK IT,68.5,INTELSAT 20,Intelsat,68.5° E,0.803857,-0.183810,TRUE
THAICOM 2,23314,1994-065B,"October 8, 1994",1446,69.1° E,TRACK IT,69.1,THAICOM 2,Thailand,69.1° E,0.810042,-0.181199,TRUE
ELEKTRO (GOMS),23327,1994-069A,"October 31, 1994",1436.2,69.3° E,TRACK IT,69.3,ELEKTRO (GOMS),Russia,69.3° E,0.812084,-0.180324,TRUE
RADUGA 30,22836,1993-062A,"September 30, 1993",1436,69.5° E,TRACK IT,69.5,RADUGA 30,Russia,69.5° E,0.814116,-0.179447,TRUE
EKRAN 11,14377,1983-100A,"September 29, 1983",1435.2,69.5° E,TRACK IT,69.5,EKRAN 11,Russia,69.5° E,0.814116,-0.179447,TRUE
INTELSAT 605,21653,1991-055A,"August 14, 1991",1449.8,69.5° E,TRACK IT,69.5,INTELSAT 605,Intelsat,69.5° E,0.814116,-0.179447,TRUE
COSMOS 2440,33108,2008-033A,"June 27, 2008",1436.1,69.7° E,TRACK IT,69.7,COSMOS 2440,Russia,69.7° E,0.816138,-0.178568,TRUE
COSMOS 1366,13177,1982-044A,"May 17, 1982",1436.2,69.7° E,TRACK IT,69.7,COSMOS 1366,Russia,69.7° E,0.816138,-0.178568,TRUE
RADUGA 32,23448,1994-087A,"December 28, 1994",1436,69.9° E,TRACK IT,69.9,RADUGA 32,Russia,69.9° E,0.818150,-0.177686,TRUE
RADUGA-1M 3,39375,2013-062A,"November 11, 2013",1436.1,70° E,TRACK IT,70,RADUGA-1M 3,Russia,70° E,0.819152,-0.177245,TRUE
COSMOS 2133,21111,1991-010A,"February 14, 1991",1436,70.2° E,TRACK IT,70.2,COSMOS 2133,Russia,70.2° E,0.821149,-0.176360,TRUE
EUTE 36A (EUTE W4),26369,2000-028A,"May 24, 2000",1436.1,70.2° E,TRACK IT,70.2,EUTE 36A (EUTE W4),Europe,70.2° E,0.821149,-0.176360,TRUE
EUTE 70B,39020,2012-069A,"December 3, 2012",1436.1,70.5° E,TRACK IT,70.5,EUTE 70B,Europe,70.5° E,0.824126,-0.175029,TRUE
COSMOS 1961,19344,1988-066A,"August 1, 1988",1436,70.7° E,TRACK IT,70.7,COSMOS 1961,Russia,70.7° E,0.826098,-0.174139,TRUE
OPS 9751,10016,1977-038A,"May 23, 1977",1435.5,70.8° E,TRACK IT,70.8,OPS 9751,United States,70.8° E,0.827081,-0.173693,TRUE
SATCOM 2R,14328,1983-094A,"September 8, 1983",1448.6,70.9° E,TRACK IT,70.9,SATCOM 2R,United States,70.9° E,0.828060,-0.173247,TRUE
EKRAN 16,18328,1987-073A,"September 3, 1987",1492.5,71.7° E,TRACK IT,71.7,EKRAN 16,Russia,71.7° E,0.835807,-0.169657,TRUE
INTELSAT 22,38098,2012-011A,"March 25, 2012",1436.1,72.1° E,TRACK IT,72.1,INTELSAT 22,Intelsat,72.1° E,0.839620,-0.167850,TRUE
COSMOS 2350,25315,1998-025A,"April 29, 1998",1436.3,72.4° E,TRACK IT,72.4,COSMOS 2350,Russia,72.4° E,0.842452,-0.166489,TRUE
SYMPHONIE 2,8132,1975-077A,"August 27, 1975",1440.6,73.7° E,TRACK IT,73.7,SYMPHONIE 2,France / Germany,73.7° E,0.854459,-0.160540,TRUE
OPS 6063,6380,1973-013A,"March 6, 1973",1436.1,73.9° E,TRACK IT,73.9,OPS 6063,United States,73.9° E,0.856267,-0.159618,TRUE
GSAT 11,43824,2018-100B,"December 4, 2018",1436.1,73.9° E,TRACK IT,73.9,GSAT 11,India,73.9° E,0.856267,-0.159618,TRUE
GSAT-14,39498,2014-001A,"January 5, 2014",1436.1,74° E,TRACK IT,74,GSAT-14,India,74° E,0.857167,-0.159156,TRUE
GSAT-7 (INSAT 4F),39234,2013-044B,"August 29, 2013",1436.1,74° E,TRACK IT,74,GSAT-7 (INSAT 4F),India,74° E,0.857167,-0.159156,TRUE
INSAT 3DR,41752,2016-054A,"September 8, 2016",1436.1,74° E,TRACK IT,74,INSAT 3DR,India,74° E,0.857167,-0.159156,TRUE
GSAT 18,41793,2016-060A,"October 5, 2016",1436.1,74° E,TRACK IT,74,GSAT 18,India,74° E,0.857167,-0.159156,TRUE
MUOS 4,40887,2015-044A,"September 2, 2015",1436.1,74.4° E,TRACK IT,74.4,MUOS 4,United States,74.4° E,0.860742,-0.157302,TRUE
ABS 2A,41588,2016-038A,"June 15, 2016",1436.1,74.7° E,TRACK IT,74.7,ABS 2A,Bermuda,74.7° E,0.863396,-0.155908,TRUE
COSMOS 1540,14783,1984-022A,"March 2, 1984",1436.3,74.7° E,TRACK IT,74.7,COSMOS 1540,Russia,74.7° E,0.863396,-0.155908,TRUE
ABS 2,39508,2014-006A,"February 6, 2014",1436.1,74.9° E,TRACK IT,74.9,ABS 2,China,74.9° E,0.865151,-0.154975,TRUE
HGS 4 (GALAXY 4),22694,1993-039A,"June 25, 1993",1436,75° E,TRACK IT,75,HGS 4 (GALAXY 4),United States,75° E,0.866025,-0.154508,TRUE
EUTELSAT 2-F1,20777,1990-079B,"August 30, 1990",1449.5,75° E,TRACK IT,75,EUTELSAT 2-F1,Europe,75° E,0.866025,-0.154508,TRUE
SIRIO,10294,1977-080A,"August 25, 1977",1436.1,75.3° E,TRACK IT,75.3,SIRIO,Italy,75.3° E,0.868632,-0.153105,TRUE
LUCH 1,23680,1995-054A,"October 11, 1995",1436,75.7° E,TRACK IT,75.7,LUCH 1,Russia,75.7° E,0.872069,-0.151227,TRUE
ELEKTRO-L 2,41105,2015-074A,"December 11, 2015",1436.1,75.9° E,TRACK IT,75.9,ELEKTRO-L 2,Russia,75.9° E,0.873772,-0.150286,TRUE
SBS 5,19484,1988-081B,"September 8, 1988",1443.1,76.2° E,TRACK IT,76.2,SBS 5,United States,76.2° E,0.876307,-0.148870,TRUE
TELKOM 1,25880,1999-042A,"August 12, 1999",1435.7,76.4° E,TRACK IT,76.4,TELKOM 1,Indonesia,76.4° E,0.877983,-0.147924,TRUE
APSTAR 7,38107,2012-013A,"March 31, 2012",1436.1,76.5° E,TRACK IT,76.5,APSTAR 7,China,76.5° E,0.878817,-0.147450,TRUE
TIANLIAN 1-04,41869,2016-072A,"November 22, 2016",1436.1,76.9° E,TRACK IT,76.9,TIANLIAN 1-04,China,76.9° E,0.882127,-0.145551,TRUE
EKRAN 2,10365,1977-092A,"September 20, 1977",1435.3,77.4° E,TRACK IT,77.4,EKRAN 2,Russia,77.4° E,0.886204,-0.143166,TRUE
HIMAWARI 1 (GMS 1),10143,1977-065A,"July 14, 1977",1450.9,77.5° E,TRACK IT,77.5,HIMAWARI 1 (GMS 1),Japan,77.5° E,0.887011,-0.142688,TRUE
SATCOM C4,22096,1992-057A,"August 31, 1992",1454.3,77.7° E,TRACK IT,77.7,SATCOM C4,United States,77.7° E,0.888617,-0.141731,TRUE
HELLAS SAT 1 (DFS 3),22175,1992-066A,"October 12, 1992",1444,78.4° E,TRACK IT,78.4,HELLAS SAT 1 (DFS 3),Greece,78.4° E,0.894154,-0.138365,TRUE
JCSAT 2,20402,1990-001B,"January 1, 1990",1461.4,78.4° E,TRACK IT,78.4,JCSAT 2,Japan,78.4° E,0.894154,-0.138365,TRUE
THAICOM 5,29163,2006-020B,"May 27, 2006",1436.1,78.4° E,TRACK IT,78.4,THAICOM 5,Thailand,78.4° E,0.894154,-0.138365,TRUE
THAICOM 6,39500,2014-002A,"January 6, 2014",1436.1,78.5° E,TRACK IT,78.5,THAICOM 6,Thailand,78.5° E,0.894934,-0.137883,TRUE
THAICOM 8,41552,2016-031A,"May 27, 2016",1436.1,78.5° E,TRACK IT,78.5,THAICOM 8,Thailand,78.5° E,0.894934,-0.137883,TRUE
FENGYUN 2H,43491,2018-050A,"June 5, 2018",1436.1,79° E,TRACK IT,79,FENGYUN 2H,China,79° E,0.898794,-0.135464,TRUE
ATS 6,7318,1974-039A,"May 30, 1974",1412,79.3° E,TRACK IT,79.3,ATS 6,United States,79.3° E,0.901077,-0.134008,TRUE
COSMOS 2371,26394,2000-036A,"July 4, 2000",1436.1,79.4° E,TRACK IT,79.4,COSMOS 2371,Russia,79.4° E,0.901833,-0.133522,TRUE
SATCOM K2,16276,1985-109D,"November 27, 1985",1445.7,79.4° E,TRACK IT,79.4,SATCOM K2,United States,79.4° E,0.901833,-0.133522,TRUE
CTDRS,32779,2008-019A,"April 25, 2008",1436.1,79.7° E,TRACK IT,79.7,CTDRS,China,79.7° E,0.904083,-0.132061,TRUE
YAMAL 102,25897,1999-047B,"September 6, 1999",1440.4,79.8° E,TRACK IT,79.8,YAMAL 102,Russia,79.8° E,0.904827,-0.131573,TRUE
YURI (BSE),10792,1978-039A,"April 7, 1978",1437.1,79.9° E,TRACK IT,79.9,YURI (BSE),Japan,79.9° E,0.905569,-0.131085,TRUE
EUTELSAT 2-F3,21803,1991-083A,"December 7, 1991",1450.2,79.9° E,TRACK IT,79.9,EUTELSAT 2-F3,Europe,79.9° E,0.905569,-0.131085,TRUE
COSMOS 2085,20693,1990-061A,"July 18, 1990",1436,80° E,TRACK IT,80,COSMOS 2085,Russia,80° E,0.906308,-0.130596,TRUE
BEIDOU G3,36590,2010-024A,"June 2, 2010",1436.1,80° E,TRACK IT,80,BEIDOU G3,China,80° E,0.906308,-0.130596,TRUE
COSMOS 2513,41121,2015-075A,"December 13, 2015",1436.1,80.2° E,TRACK IT,80.2,COSMOS 2513,Russia,80.2° E,0.907777,-0.129618,TRUE
BEIDOU IGSO 6,41434,2016-021A,"March 29, 2016",1436.2,80.3° E,TRACK IT,80.3,BEIDOU IGSO 6,China,80.3° E,0.908508,-0.129128,TRUE
USA 250 (NROL-67),39652,2014-020A,"April 10, 2014",1436.1,80.9° E,TRACK IT,80.9,USA 250 (NROL-67),United States,80.9° E,0.912834,-0.126181,TRUE
ESIAFI 1 (COMSTAR 4),12309,1981-018A,"February 21, 1981",1436.1,81.4° E,TRACK IT,81.4,ESIAFI 1 (COMSTAR 4),United States,81.4° E,0.916363,-0.123715,TRUE
INSAT 3D,39216,2013-038B,"July 25, 2013",1436.1,82.1° E,TRACK IT,82.1,INSAT 3D,India,82.1° E,0.921185,-0.120246,TRUE
INTELSAT 24 (AMOS 1),23865,1996-030B,"May 16, 1996",1482.8,82.7° E,TRACK IT,82.7,INTELSAT 24 (AMOS 1),Intelsat,82.7° E,0.925210,-0.117258,TRUE
GSAT 12,37746,2011-034A,"July 15, 2011",1436.1,82.9° E,TRACK IT,82.9,GSAT 12,India,82.9° E,0.926529,-0.116260,TRUE
GSAT 6,40880,2015-041A,"August 27, 2015",1436.1,83° E,TRACK IT,83,GSAT 6,India,83° E,0.927184,-0.115760,TRUE
GSAT 10,38779,2012-051B,"September 28, 2012",1436.1,83° E,TRACK IT,83,GSAT 10,India,83° E,0.927184,-0.115760,TRUE
INSAT 4A,28911,2005-049A,"December 21, 2005",1436.1,83° E,TRACK IT,83,INSAT 4A,India,83° E,0.927184,-0.115760,TRUE
IRNSS 1C,40269,2014-061A,"October 15, 2014",1436.1,83.2° E,TRACK IT,83.2,IRNSS 1C,India,83.2° E,0.928486,-0.114759,TRUE
BEIDOU G6,38953,2012-059A,"October 25, 2012",1436.1,84° E,TRACK IT,84,BEIDOU G6,China,84° E,0.933580,-0.110742,TRUE
SYNCOM 2 (A 26),634,1963-031A,"July 26, 1963",1436.4,84.3° E,TRACK IT,84.3,SYNCOM 2 (A 26),United States,84.3° E,0.935444,-0.109230,TRUE
TDRS 7,23613,1995-035B,"July 13, 1995",1436.1,84.3° E,TRACK IT,84.3,TDRS 7,United States,84.3° E,0.935444,-0.109230,TRUE
EKRAN 7,12564,1981-061A,"June 26, 1981",1435.3,84.7° E,TRACK IT,84.7,EKRAN 7,Russia,84.7° E,0.937889,-0.107209,TRUE
EKRAN 6,12120,1980-104A,"December 26, 1980",1436.8,84.7° E,TRACK IT,84.7,EKRAN 6,Russia,84.7° E,0.937889,-0.107209,TRUE
AFRISTAR,25515,1998-063A,"October 28, 1998",1454.5,84.8° E,TRACK IT,84.8,AFRISTAR,United States,84.8° E,0.938493,-0.106703,TRUE
HORIZONS 2,32388,2007-063B,"December 21, 2007",1436.1,84.8° E,TRACK IT,84.8,HORIZONS 2,Intelsat,84.8° E,0.938493,-0.106703,TRUE
INTELSAT 15,36106,2009-067A,"November 30, 2009",1436.1,85.1° E,TRACK IT,85.1,INTELSAT 15,Intelsat,85.1° E,0.940288,-0.105183,TRUE
INSAT 3C,27298,2002-002A,"January 23, 2002",1450.2,85.2° E,TRACK IT,85.2,INSAT 3C,India,85.2° E,0.940881,-0.104676,TRUE
NATO 3D,15391,1984-115A,"November 14, 1984",1516.5,86.3° E,TRACK IT,86.3,NATO 3D,NATO,86.3° E,0.947210,-0.099075,TRUE
KAZSAT 2,37749,2011-035B,"July 15, 2011",1436.1,86.5° E,TRACK IT,86.5,KAZSAT 2,Kazakhstan,86.5° E,0.948324,-0.098053,TRUE
CHINASAT 15A,39017,2012-067A,"November 27, 2012",1436.1,87.5° E,TRACK IT,87.5,CHINASAT 15A,China,87.5° E,0.953717,-0.092923,TRUE
ST 2,37606,2011-022B,"May 20, 2011",1436.1,88° E,TRACK IT,88,ST 2,Singapore / Taiwan,88° E,0.956305,-0.090348,TRUE
WGS F4 (USA 233),38070,2012-003A,"January 20, 2012",1436.1,88.4° E,TRACK IT,88.4,WGS F4 (USA 233),United States,88.4° E,0.958323,-0.088283,TRUE
INSAT 1C,19330,1988-063A,"July 21, 1988",1435.6,88.6° E,TRACK IT,88.6,INSAT 1C,India,88.6° E,0.959314,-0.087248,TRUE
TDRS 8,26388,2000-034A,"June 30, 2000",1436,88.6° E,TRACK IT,88.6,TDRS 8,United States,88.6° E,0.959314,-0.087248,TRUE
EKRAN 1,9503,1976-107A,"October 26, 1976",1435.5,89.4° E,TRACK IT,89.4,EKRAN 1,Russia,89.4° E,0.963163,-0.083101,TRUE
INSAT 2E (APR-1),25666,1999-016A,"April 2, 1999",1445,89.6° E,TRACK IT,89.6,INSAT 2E (APR-1),India,89.6° E,0.964095,-0.082061,TRUE
YAMAL 401,40345,2014-082A,"December 15, 2014",1436.1,89.9° E,TRACK IT,89.9,YAMAL 401,Russia,89.9° E,0.965473,-0.080500,TRUE
MEASAT 3B,40147,2014-054B,"September 11, 2014",1436.1,91.5° E,TRACK IT,91.5,MEASAT 3B,Malaysia,91.5° E,0.972370,-0.072139,TRUE
MEASAT 3,29648,2006-056A,"December 11, 2006",1436.1,91.5° E,TRACK IT,91.5,MEASAT 3,Malaysia,91.5° E,0.972370,-0.072139,TRUE
MEASAT 3A,35362,2009-032A,"June 21, 2009",1436.1,91.5° E,TRACK IT,91.5,MEASAT 3A,Malaysia,91.5° E,0.972370,-0.072139,TRUE
TURKSAT 2A,26666,2001-002A,"January 10, 2001",1466.3,91.5° E,TRACK IT,91.5,TURKSAT 2A,Turkey,91.5° E,0.972370,-0.072139,TRUE
CHINASAT 9,33051,2008-028A,"June 9, 2008",1436.1,92.2° E,TRACK IT,92.2,CHINASAT 9,China,92.2° E,0.975149,-0.068462,TRUE
INSAT 1B,14318,1983-089B,"August 30, 1983",1434.6,93° E,TRACK IT,93,INSAT 1B,India,93° E,0.978148,-0.064248,TRUE
GSAT 15,41028,2015-065A,"November 10, 2015",1436.1,93.5° E,TRACK IT,93.5,GSAT 15,India,93.5° E,0.979925,-0.061608,TRUE
GSAT 17,42815,2017-040B,"June 28, 2017",1436.1,93.5° E,TRACK IT,93.5,GSAT 17,India,93.5° E,0.979925,-0.061608,TRUE
EXPRESS 3A,26378,2000-031A,"June 24, 2000",1458,93.9° E,TRACK IT,93.9,EXPRESS 3A,Russia,93.9° E,0.981293,-0.059493,TRUE
SJ-17 (SHIJIAN-17),41838,2016-065A,"November 3, 2016",1436.1,94.4° E,TRACK IT,94.4,SJ-17 (SHIJIAN-17),China,,0.982935,-0.056844,
LUCH 5V,39727,2014-023A,"April 28, 2014",1436.1,94.7° E,TRACK IT,94.7,LUCH 5V,Russia,94.7° E,0.983885,-0.055253,TRUE
SES-8,39460,2013-071A,"December 3, 2013",1436.1,95° E,TRACK IT,95,SES-8,SES,95° E,0.984808,-0.053660,TRUE
NSS 6,27603,2002-057A,"December 17, 2002",1436.1,95° E,TRACK IT,95,NSS 6,SES,95° E,0.984808,-0.053660,TRUE
SES 12,43488,2018-049A,"June 4, 2018",1436.1,95° E,TRACK IT,95,SES 12,SES,95° E,0.984808,-0.053660,TRUE
SKYNET 5A,30794,2007-007B,"March 11, 2007",1436.1,95.1° E,TRACK IT,95.1,SKYNET 5A,United Kingdom,95.1° E,0.985109,-0.053129,TRUE
EXPRESS AM-33,32478,2008-003A,"January 28, 2008",1436.1,96.5° E,TRACK IT,96.5,EXPRESS AM-33,Russia,96.5° E,0.989016,-0.045676,TRUE
HISPASAT 1B,22723,1993-048A,"July 22, 1993",1444.1,96.7° E,TRACK IT,96.7,HISPASAT 1B,Spain,96.7° E,0.989526,-0.044609,TRUE
SKYNET 4B,19687,1988-109A,"December 11, 1988",1444.7,97.1° E,TRACK IT,97.1,SKYNET 4B,United Kingdom,97.1° E,0.990509,-0.042473,TRUE
GSAT 9,42695,2017-024A,"May 5, 2017",1436.1,97.3° E,TRACK IT,97.3,GSAT 9,India,97.3° E,0.990983,-0.041404,TRUE
BEIDOU G2,34779,2009-018A,"April 14, 2009",1434.7,97.6° E,TRACK IT,97.6,BEIDOU G2,China,97.6° E,0.991671,-0.039800,TRUE
RADUGA 1-4,25642,1999-010A,"February 28, 1999",1437,97.7° E,TRACK IT,97.7,RADUGA 1-4,Russia,97.7° E,0.991894,-0.039265,TRUE
CHINASAT 11,39157,2013-020A,"May 1, 2013",1436.1,98° E,TRACK IT,98,CHINASAT 11,China,98° E,0.992546,-0.037660,TRUE
CHINASAT 2A,38352,2012-028A,"May 26, 2012",1436.1,98.2° E,TRACK IT,98.2,CHINASAT 2A,China,98.2° E,0.992966,-0.036589,TRUE
COMSTAR 1,8838,1976-042A,"May 13, 1976",1442.6,98.4° E,TRACK IT,98.4,COMSTAR 1,United States,98.4° E,0.993373,-0.035518,TRUE
THURAYA 3,32404,2008-001A,"January 15, 2008",1436.1,98.5° E,TRACK IT,98.5,THURAYA 3,United Arab Emirates,98.5° E,0.993572,-0.034982,TRUE
USA 7,15453,1984-129A,"December 22, 1984",1456.6,98.5° E,TRACK IT,98.5,USA 7,United States,98.5° E,0.993572,-0.034982,TRUE
SBS 3,13651,1982-110B,"November 11, 1982",1441.1,99° E,TRACK IT,99,SBS 3,United States,99° E,0.994522,-0.032301,TRUE
EUTE 25A (HB 5),25495,1998-057A,"October 9, 1998",1462.6,99.2° E,TRACK IT,99.2,EUTE 25A (HB 5),Europe,99.2° E,0.994881,-0.031228,TRUE
BEIDOU IGSO 4,37763,2011-038A,"July 26, 2011",1436.2,99.5° E,TRACK IT,99.5,BEIDOU IGSO 4,China,99.5° E,0.995396,-0.029618,TRUE
ASTRA 2A,25462,1998-050A,"August 30, 1998",1436.1,100° E,TRACK IT,100,ASTRA 2A,SES,100° E,0.996195,-0.026933,TRUE
GOES 10,24786,1997-019A,"April 25, 1997",1452.8,100.3° E,TRACK IT,100.3,GOES 10,United States,100.3° E,0.996637,-0.025320,TRUE
GORIZONT 25,21922,1992-017A,"April 2, 1992",1442.2,100.5° E,TRACK IT,100.5,GORIZONT 25,Russia,100.5° E,0.996917,-0.024245,TRUE
COSMOS 1888,18384,1987-084A,"October 1, 1987",1434.5,100.5° E,TRACK IT,100.5,COSMOS 1888,Russia,100.5° E,0.996917,-0.024245,TRUE
ASIASAT 5,35696,2009-042A,"August 11, 2009",1436.1,100.5° E,TRACK IT,100.5,ASIASAT 5,AsiaSat,100.5° E,0.996917,-0.024245,TRUE
USA 257 (CLIO),40208,2014-055A,"September 17, 2014",1436.1,101.2° E,TRACK IT,101.2,USA 257 (CLIO),United States,101.2° E,0.997801,-0.020480,TRUE
STTW-T2,14899,1984-035A,"April 8, 1984",1434.7,101.3° E,TRACK IT,101.3,STTW-T2,China,101.3° E,0.997916,-0.019942,TRUE
FENGYUN 2A,24834,1997-029A,"June 10, 1997",1499.2,101.5° E,TRACK IT,101.5,FENGYUN 2A,China,101.5° E,0.998135,-0.018865,TRUE
BSAT-1B,25312,1998-024B,"April 28, 1998",1452.8,101.6° E,TRACK IT,101.6,BSAT-1B,Japan,101.6° E,0.998240,-0.018327,TRUE
EKRAN 9,13554,1982-093A,"September 16, 1982",1435.7,102.2° E,TRACK IT,102.2,EKRAN 9,Russia,102.2° E,0.998806,-0.015095,TRUE
STTW-1,16526,1986-010A,"February 1, 1986",1435.8,102.7° E,TRACK IT,102.7,STTW-1,China,102.7° E,0.999194,-0.012401,TRUE
EXPRESS AM-3,28707,2005-023A,"June 24, 2005",1436.1,103° E,TRACK IT,103,EXPRESS AM-3,Russia,103° E,0.999391,-0.010785,TRUE
CHINASAT 2C (ZX 2C),41021,2015-063A,"November 3, 2015",1436.1,103.4° E,TRACK IT,103.4,CHINASAT 2C (ZX 2C),China,103.4° E,0.999610,-0.008628,TRUE
BEIDOU IGSO 3,37384,2011-013A,"April 9, 2011",1436,103.9° E,TRACK IT,103.9,BEIDOU IGSO 3,China,103.9° E,0.999816,-0.005932,TRUE
USA 268,41584,2016-036A,"June 11, 2016",1436.1,104.3° E,TRACK IT,104.3,USA 268,United States,104.3° E,0.999925,-0.003775,TRUE
FENGYUN 4A,41882,2016-077A,"December 10, 2016",1436.1,104.6° E,TRACK IT,104.6,FENGYUN 4A,China,104.6° E,0.999976,-0.002157,TRUE
ASIASTAR,26107,2000-016A,"March 21, 2000",1436,104.9° E,TRACK IT,104.9,ASIASTAR,United States,104.9° E,0.999998,-0.000539,TRUE
EKRAN 21,26736,2001-014A,"April 7, 2001",1446,105° E,TRACK IT,105,EKRAN 21,Russia,105° E,1.000000,0.000000,TRUE
ASIASAT 7,37933,2011-069A,"November 25, 2011",1436.1,105.5° E,TRACK IT,105.5,ASIASAT 7,AsiaSat,105.5° E,0.999962,0.002697,TRUE
RADUGA 1-5,26477,2000-049A,"August 28, 2000",1436.1,105.6° E,TRACK IT,105.6,RADUGA 1-5,Russia,105.6° E,0.999945,0.003236,TRUE
GAOFEN 4,41194,2015-083A,"December 28, 2015",1436.1,105.8° E,TRACK IT,105.8,GAOFEN 4,China,105.8° E,0.999903,0.004315,TRUE
NIGCOMSAT 1,31395,2007-018A,"May 13, 2007",1436.4,106.5° E,TRACK IT,106.5,NIGCOMSAT 1,Nigeria,106.5° E,0.999657,0.008089,TRUE
TJS-2,41911,2017-001A,"January 5, 2017",1436.1,107.5° E,TRACK IT,107.5,TJS-2,China,107.5° E,0.999048,0.013479,TRUE
OPS 3151,9803,1977-007A,"February 6, 1977",1476.5,107.6° E,TRACK IT,107.6,OPS 3151,United States,107.6° E,0.998971,0.014018,TRUE
TELKOM-4,43587,2018-064A,"August 7, 2018",1436.1,108° E,TRACK IT,108,TELKOM-4,Indonesia,108° E,0.998630,0.016173,TRUE
SES 7 (PROTOSTAR 2),34941,2009-027A,"May 16, 2009",1436.1,108.2° E,TRACK IT,108.2,SES 7 (PROTOSTAR 2),SES,108.2° E,0.998441,0.017250,TRUE
SES-9,41380,2016-013A,"March 4, 2016",1436.1,108.3° E,TRACK IT,108.3,SES-9,SES,108.3° E,0.998342,0.017788,TRUE
APSTAR 2R (TELSTAR 10),25010,1997-062A,"October 16, 1997",1451.5,108.4° E,TRACK IT,108.4,APSTAR 2R (TELSTAR 10),China,108.4° E,0.998240,0.018327,TRUE
CS 3B,19508,1988-086A,"September 16, 1988",1451.3,108.8° E,TRACK IT,108.8,CS 3B,Japan,108.8° E,0.997801,0.020480,TRUE
INMARSAT 2-F2,21149,1991-018A,"March 8, 1991",1458.6,109.1° E,TRACK IT,109.1,INMARSAT 2-F2,Inmarsat,109.1° E,0.997441,0.022094,TRUE
BSAT-4A,42951,2017-059B,"September 29, 2017",1436.1,109.8° E,TRACK IT,109.8,BSAT-4A,Japan,109.8° E,0.996493,0.025858,TRUE
INTELSAT 8 (PAS 8),25522,1998-065A,"November 4, 1998",1512.8,109.8° E,TRACK IT,109.8,INTELSAT 8 (PAS 8),United States,109.8° E,0.996493,0.025858,TRUE
BSAT-3B,37207,2010-056B,"October 28, 2010",1436.1,109.8° E,TRACK IT,109.8,BSAT-3B,Japan,109.8° E,0.996493,0.025858,TRUE
BSAT-3A,32019,2007-036B,"August 14, 2007",1436.1,109.9° E,TRACK IT,109.9,BSAT-3A,Japan,109.9° E,0.996345,0.026395,TRUE
BSAT-3C,37776,2011-041B,"August 6, 2011",1436.1,110° E,TRACK IT,110,BSAT-3C,Japan,110° E,0.996195,0.026933,TRUE
JCSAT 15,41903,2016-082A,"December 21, 2016",1436.1,110.1° E,TRACK IT,110.1,JCSAT 15,Japan,110.1° E,0.996041,0.027470,TRUE
CHINASAT 10,37677,2011-026A,"June 20, 2011",1436.1,110.5° E,TRACK IT,110.5,CHINASAT 10,China,110.5° E,0.995396,0.029618,TRUE
CHINASAT 16,42662,2017-018A,"April 12, 2017",1436.1,110.6° E,TRACK IT,110.6,CHINASAT 16,China,110.6° E,0.995227,0.030155,TRUE
BRAZILSAT B3,25152,1998-006A,"February 4, 1998",1451.4,110.9° E,TRACK IT,110.9,BRAZILSAT B3,Brazil,110.9° E,0.994703,0.031765,TRUE
USA 157,26715,2001-009A,"February 27, 2001",1436.1,111° E,TRACK IT,111,USA 157,United States,111° E,0.994522,0.032301,TRUE
DFS 1,20041,1989-041B,"June 5, 1989",1430.5,111.2° E,TRACK IT,111.2,DFS 1,Germany,111.2° E,0.994151,0.033374,TRUE
INSAT 4B,30793,2007-007A,"March 11, 2007",1436.1,111.3° E,TRACK IT,111.3,INSAT 4B,India,111.3° E,0.993961,0.033910,TRUE
BS-3N,23176,1994-040B,"July 8, 1994",1452.3,111.5° E,TRACK IT,111.5,BS-3N,Japan,111.5° E,0.993572,0.034982,TRUE
INTELSAT 3R (PAS 3R),23764,1996-002A,"January 12, 1996",1453.3,111.8° E,TRACK IT,111.8,INTELSAT 3R (PAS 3R),United States,111.8° E,0.992966,0.036589,TRUE
FENGYUN 2F,38049,2012-002A,"January 13, 2012",1436.2,112° E,TRACK IT,112,FENGYUN 2F,China,112° E,0.992546,0.037660,TRUE
ARTEMIS,26863,2001-029A,"July 12, 2001",1450.3,112° E,TRACK IT,112,ARTEMIS,Europe,112° E,0.992546,0.037660,TRUE
PALAPA D,35812,2009-046A,"August 31, 2009",1436.1,112.9° E,TRACK IT,112.9,PALAPA D,Indonesia,112.9° E,0.990509,0.042473,TRUE
KOREASAT 5,29349,2006-034A,"August 22, 2006",1436.1,113° E,TRACK IT,113,KOREASAT 5,South Korea,113° E,0.990268,0.043007,TRUE
KOREASAT-5A,42984,2017-067A,"October 30, 2017",1436.1,113.1° E,TRACK IT,113.1,KOREASAT-5A,South Korea,113.1° E,0.990024,0.043541,TRUE
